"","TPR","FPR","MCE","method","Estimated_E","p","n"
"1856",0.929133858267717,0.144808743169399,0.137142857142857,"cv_min","E_1",50,1000
"1857",0.91044776119403,0.217231897341888,0.203265306122449,"cv_min","E_1",50,1000
"1858",0.837837837837838,0.100538599640934,0.106122448979592,"cv_min","E_1",50,1000
"1859",0.904109589041096,0.162187210379981,0.154285714285714,"cv_min","E_1",50,1000
"1860",0.875,0.151841868823001,0.149387755102041,"cv_min","E_1",50,1000
"1861",0.900826446280992,0.173913043478261,0.166530612244898,"cv_min","E_1",50,1000
"1862",0.901098901098901,0.106701940035273,0.106122448979592,"cv_min","E_1",50,1000
"1863",0.91304347826087,0.153153153153153,0.146938775510204,"cv_min","E_1",50,1000
"1864",0.921052631578947,0.152115211521152,0.14530612244898,"cv_min","E_1",50,1000
"1865",0.921052631578947,0.162016201620162,0.154285714285714,"cv_min","E_1",50,1000
"1866",0.87719298245614,0.158415841584158,0.155102040816327,"cv_min","E_1",50,1000
"1867",0.829059829059829,0.0992779783393502,0.106122448979592,"cv_min","E_1",50,1000
"1868",0.918032786885246,0.130553037171351,0.125714285714286,"cv_min","E_1",50,1000
"1869",0.931297709923664,0.158135283363803,0.148571428571429,"cv_min","E_1",50,1000
"1870",0.792079207920792,0.097864768683274,0.106938775510204,"cv_min","E_1",50,1000
"1871",0.901785714285714,0.12848158131177,0.125714285714286,"cv_min","E_1",50,1000
"1872",0.89922480620155,0.130474452554745,0.12734693877551,"cv_min","E_1",50,1000
"1873",0.869230769230769,0.163470319634703,0.16,"cv_min","E_1",50,1000
"1874",0.81981981981982,0.122980251346499,0.128163265306122,"cv_min","E_1",50,1000
"1875",0.926470588235294,0.193755739210285,0.180408163265306,"cv_min","E_1",50,1000
"1876",0.955223880597015,0.162236480293309,0.149387755102041,"cv_min","E_1",50,1000
"1877",0.900763358778626,0.147166361974406,0.142040816326531,"cv_min","E_1",50,1000
"1878",0.915384615384615,0.189041095890411,0.177959183673469,"cv_min","E_1",50,1000
"1879",0.864,0.143636363636364,0.142857142857143,"cv_min","E_1",50,1000
"1880",0.920353982300885,0.116007194244604,0.11265306122449,"cv_min","E_1",50,1000
"1881",0.898148148148148,0.103849597135184,0.103673469387755,"cv_min","E_1",50,1000
"1882",0.83739837398374,0.100725952813067,0.106938775510204,"cv_min","E_1",50,1000
"1883",0.918181818181818,0.144394618834081,0.138775510204082,"cv_min","E_1",50,1000
"1884",0.779661016949153,0.149051490514905,0.155918367346939,"cv_min","E_1",50,1000
"1885",0.836065573770492,0.130553037171351,0.133877551020408,"cv_min","E_1",50,1000
"1886",0.875,0.161725067385445,0.158367346938776,"cv_min","E_1",50,1000
"1887",0.886524822695035,0.175276752767528,0.168163265306122,"cv_min","E_1",50,1000
"1888",0.93984962406015,0.18040293040293,0.16734693877551,"cv_min","E_1",50,1000
"1889",0.82,0.108444444444444,0.114285714285714,"cv_min","E_1",50,1000
"1890",0.856115107913669,0.130755064456722,0.132244897959184,"cv_min","E_1",50,1000
"1891",0.898305084745763,0.151761517615176,0.146938775510204,"cv_min","E_1",50,1000
"1892",0.847457627118644,0.131887985546522,0.133877551020408,"cv_min","E_1",50,1000
"1893",0.886363636363636,0.123513266239707,0.122448979591837,"cv_min","E_1",50,1000
"1894",0.936619718309859,0.168051708217913,0.155918367346939,"cv_min","E_1",50,1000
"1895",0.89344262295082,0.14505893019039,0.141224489795918,"cv_min","E_1",50,1000
"1896",0.824,0.120909090909091,0.126530612244898,"cv_min","E_1",50,1000
"1897",0.933884297520661,0.169384057971014,0.159183673469388,"cv_min","E_1",50,1000
"1898",0.864077669902913,0.130124777183601,0.130612244897959,"cv_min","E_1",50,1000
"1899",0.89344262295082,0.131459655485041,0.128979591836735,"cv_min","E_1",50,1000
"1900",0.888888888888889,0.144310823311748,0.140408163265306,"cv_min","E_1",50,1000
"1901",0.206896551724138,0,0.0751020408163265,"cv1se","E_1",50,1000
"1902",0.130081300813008,0,0.0873469387755102,"cv1se","E_1",50,1000
"1903",0.198275862068966,0,0.0759183673469388,"cv1se","E_1",50,1000
"1904",0.214285714285714,0.000898472596585804,0.0726530612244898,"cv1se","E_1",50,1000
"1905",0.134920634920635,0,0.0889795918367347,"cv1se","E_1",50,1000
"1906",0.244094488188976,0.000910746812386157,0.0791836734693878,"cv1se","E_1",50,1000
"1907",0.119402985074627,0,0.0963265306122449,"cv1se","E_1",50,1000
"1908",0.162162162162162,0.00179533213644524,0.0775510204081633,"cv1se","E_1",50,1000
"1909",0.164383561643836,0.00092678405931418,0.100408163265306,"cv1se","E_1",50,1000
"1910",0.133928571428571,0,0.0791836734693878,"cv1se","E_1",50,1000
"1911",0.132231404958678,0,0.0857142857142857,"cv1se","E_1",50,1000
"1912",0.186813186813187,0.0017636684303351,0.0620408163265306,"cv1se","E_1",50,1000
"1913",0.208695652173913,0,0.0742857142857143,"cv1se","E_1",50,1000
"1914",0.184210526315789,0,0.0759183673469388,"cv1se","E_1",50,1000
"1915",0.105263157894737,0,0.083265306122449,"cv1se","E_1",50,1000
"1916",0.184210526315789,0.0009000900090009,0.076734693877551,"cv1se","E_1",50,1000
"1917",0.162393162393162,0,0.08,"cv1se","E_1",50,1000
"1918",0.10655737704918,0,0.0889795918367347,"cv1se","E_1",50,1000
"1919",0.190839694656489,0,0.086530612244898,"cv1se","E_1",50,1000
"1920",0.158415841584158,0.000889679715302491,0.0702040816326531,"cv1se","E_1",50,1000
"1921",0.205357142857143,0,0.0726530612244898,"cv1se","E_1",50,1000
"1922",0.162790697674419,0.00182481751824818,0.0897959183673469,"cv1se","E_1",50,1000
"1923",0.115384615384615,0,0.0938775510204082,"cv1se","E_1",50,1000
"1924",0.153153153153153,0,0.076734693877551,"cv1se","E_1",50,1000
"1925",0.117647058823529,0,0.0979591836734694,"cv1se","E_1",50,1000
"1926",0.186567164179104,0,0.0889795918367347,"cv1se","E_1",50,1000
"1927",0.152671755725191,0,0.0906122448979592,"cv1se","E_1",50,1000
"1928",0.169230769230769,0,0.0881632653061225,"cv1se","E_1",50,1000
"1929",0.136,0,0.0881632653061225,"cv1se","E_1",50,1000
"1930",0.150442477876106,0,0.0783673469387755,"cv1se","E_1",50,1000
"1931",0.157407407407407,0,0.0742857142857143,"cv1se","E_1",50,1000
"1932",0.178861788617886,0,0.0824489795918367,"cv1se","E_1",50,1000
"1933",0.2,0,0.0718367346938776,"cv1se","E_1",50,1000
"1934",0.135593220338983,0,0.083265306122449,"cv1se","E_1",50,1000
"1935",0.155737704918033,0,0.0840816326530612,"cv1se","E_1",50,1000
"1936",0.169642857142857,0,0.0759183673469388,"cv1se","E_1",50,1000
"1937",0.148936170212766,0,0.0979591836734694,"cv1se","E_1",50,1000
"1938",0.142857142857143,0,0.0930612244897959,"cv1se","E_1",50,1000
"1939",0.22,0,0.0636734693877551,"cv1se","E_1",50,1000
"1940",0.158273381294964,0,0.0955102040816326,"cv1se","E_1",50,1000
"1941",0.144067796610169,0,0.0824489795918367,"cv1se","E_1",50,1000
"1942",0.186440677966102,0.000903342366757001,0.0791836734693878,"cv1se","E_1",50,1000
"1943",0.196969696969697,0,0.086530612244898,"cv1se","E_1",50,1000
"1944",0.140845070422535,0.00184672206832872,0.101224489795918,"cv1se","E_1",50,1000
"1945",0.139344262295082,0.000906618313689937,0.086530612244898,"cv1se","E_1",50,1000
"1946",0.112,0.000909090909090909,0.0914285714285714,"cv1se","E_1",50,1000
"1947",0.206611570247934,0.00181159420289855,0.08,"cv1se","E_1",50,1000
"1948",0.203883495145631,0,0.0669387755102041,"cv1se","E_1",50,1000
"1949",0.188524590163934,0,0.0808163265306122,"cv1se","E_1",50,1000
"1950",0.159722222222222,0,0.0987755102040816,"cv1se","E_1",50,1000
"1951",0.836206896551724,0.0748422001803427,0.083265306122449,"rmse","E_2",50,1000
"1952",0.861788617886179,0.134301270417423,0.13469387755102,"rmse","E_2",50,1000
"1953",0.836206896551724,0.0937781785392245,0.100408163265306,"rmse","E_2",50,1000
"1954",0.633928571428571,0.0386343216531896,0.0685714285714286,"rmse","E_2",50,1000
"1955",0.865079365079365,0.0828025477707006,0.0881632653061225,"rmse","E_2",50,1000
"1956",0.905511811023622,0.0910746812386157,0.0914285714285714,"rmse","E_2",50,1000
"1957",0.753731343283582,0.0999083409715857,0.115918367346939,"rmse","E_2",50,1000
"1958",0.81981981981982,0.0789946140035907,0.0881632653061225,"rmse","E_2",50,1000
"1959",0.787671232876712,0.0787766450417053,0.0946938775510204,"rmse","E_2",50,1000
"1960",0.785714285714286,0.0808625336927224,0.0930612244897959,"rmse","E_2",50,1000
"1961",0.826446280991736,0.0969202898550725,0.104489795918367,"rmse","E_2",50,1000
"1962",0.868131868131868,0.0564373897707231,0.0620408163265306,"rmse","E_2",50,1000
"1963",0.88695652173913,0.108108108108108,0.108571428571429,"rmse","E_2",50,1000
"1964",0.859649122807018,0.081008100810081,0.086530612244898,"rmse","E_2",50,1000
"1965",0.912280701754386,0.158415841584158,0.151836734693878,"rmse","E_2",50,1000
"1966",0.798245614035088,0.0729072907290729,0.0848979591836735,"rmse","E_2",50,1000
"1967",0.743589743589744,0.0577617328519856,0.076734693877551,"rmse","E_2",50,1000
"1968",0.877049180327869,0.0906618313689937,0.0938775510204082,"rmse","E_2",50,1000
"1969",0.847328244274809,0.0914076782449726,0.0979591836734694,"rmse","E_2",50,1000
"1970",0.732673267326733,0.0587188612099644,0.0759183673469388,"rmse","E_2",50,1000
"1971",0.785714285714286,0.0521114106019766,0.0669387755102041,"rmse","E_2",50,1000
"1972",0.86046511627907,0.0967153284671533,0.101224489795918,"rmse","E_2",50,1000
"1973",0.738461538461539,0.0465753424657534,0.0693877551020408,"rmse","E_2",50,1000
"1974",0.783783783783784,0.0646319569120287,0.0783673469387755,"rmse","E_2",50,1000
"1975",0.852941176470588,0.100091827364555,0.10530612244898,"rmse","E_2",50,1000
"1976",0.91044776119403,0.108157653528873,0.106122448979592,"rmse","E_2",50,1000
"1977",0.877862595419847,0.119744058500914,0.12,"rmse","E_2",50,1000
"1978",0.892307692307692,0.14337899543379,0.139591836734694,"rmse","E_2",50,1000
"1979",0.824,0.0918181818181818,0.100408163265306,"rmse","E_2",50,1000
"1980",0.84070796460177,0.0593525179856115,0.0685714285714286,"rmse","E_2",50,1000
"1981",0.768518518518518,0.062667860340197,0.0775510204081633,"rmse","E_2",50,1000
"1982",0.813008130081301,0.0716878402903811,0.083265306122449,"rmse","E_2",50,1000
"1983",0.872727272727273,0.0726457399103139,0.0775510204081633,"rmse","E_2",50,1000
"1984",0.76271186440678,0.110207768744354,0.122448979591837,"rmse","E_2",50,1000
"1985",0.819672131147541,0.102447869446963,0.110204081632653,"rmse","E_2",50,1000
"1986",0.8125,0.0898472596585804,0.0987755102040816,"rmse","E_2",50,1000
"1987",0.851063829787234,0.105166051660517,0.110204081632653,"rmse","E_2",50,1000
"1988",0.774436090225564,0.0549450549450549,0.073469387755102,"rmse","E_2",50,1000
"1989",0.78,0.0604444444444444,0.073469387755102,"rmse","E_2",50,1000
"1990",0.76978417266187,0.070902394106814,0.0889795918367347,"rmse","E_2",50,1000
"1991",0.805084745762712,0.047877145438121,0.0620408163265306,"rmse","E_2",50,1000
"1992",0.822033898305085,0.0840108401084011,0.0930612244897959,"rmse","E_2",50,1000
"1993",0.840909090909091,0.0814272644098811,0.0897959183673469,"rmse","E_2",50,1000
"1994",0.908450704225352,0.101569713758079,0.100408163265306,"rmse","E_2",50,1000
"1995",0.827868852459016,0.0752493200362647,0.0848979591836735,"rmse","E_2",50,1000
"1996",0.704,0.0536363636363636,0.0783673469387755,"rmse","E_2",50,1000
"1997",0.859504132231405,0.0742753623188406,0.0808163265306122,"rmse","E_2",50,1000
"1998",0.796116504854369,0.0695187165775401,0.0808163265306122,"rmse","E_2",50,1000
"1999",0.778688524590164,0.0770625566636446,0.0914285714285714,"rmse","E_2",50,1000
"2000",0.840277777777778,0.0758556891766883,0.0857142857142857,"rmse","E_2",50,1000
"2001",0.939655172413793,0.235347159603246,0.218775510204082,"cv_min","E_2",50,1000
"2002",0.878048780487805,0.183303085299456,0.177142857142857,"cv_min","E_2",50,1000
"2003",0.913793103448276,0.18034265103697,0.171428571428571,"cv_min","E_2",50,1000
"2004",0.839285714285714,0.10062893081761,0.106122448979592,"cv_min","E_2",50,1000
"2005",0.904761904761905,0.184713375796178,0.175510204081633,"cv_min","E_2",50,1000
"2006",0.94488188976378,0.173952641165756,0.161632653061224,"cv_min","E_2",50,1000
"2007",0.917910447761194,0.270394133822181,0.249795918367347,"cv_min","E_2",50,1000
"2008",0.873873873873874,0.132854578096948,0.132244897959184,"cv_min","E_2",50,1000
"2009",0.924657534246575,0.202965708989805,0.187755102040816,"cv_min","E_2",50,1000
"2010",0.901785714285714,0.180592991913747,0.173061224489796,"cv_min","E_2",50,1000
"2011",0.909090909090909,0.205615942028986,0.194285714285714,"cv_min","E_2",50,1000
"2012",0.901098901098901,0.124338624338624,0.122448979591837,"cv_min","E_2",50,1000
"2013",0.939130434782609,0.186486486486486,0.17469387755102,"cv_min","E_2",50,1000
"2014",0.947368421052632,0.180918091809181,0.168979591836735,"cv_min","E_2",50,1000
"2015",0.921052631578947,0.191719171917192,0.181224489795918,"cv_min","E_2",50,1000
"2016",0.885964912280702,0.190819081908191,0.183673469387755,"cv_min","E_2",50,1000
"2017",0.863247863247863,0.120938628158845,0.122448979591837,"cv_min","E_2",50,1000
"2018",0.950819672131147,0.156844968268359,0.146122448979592,"cv_min","E_2",50,1000
"2019",0.946564885496183,0.192870201096892,0.177959183673469,"cv_min","E_2",50,1000
"2020",0.831683168316832,0.118327402135231,0.122448979591837,"cv_min","E_2",50,1000
"2021",0.9375,0.163522012578616,0.154285714285714,"cv_min","E_2",50,1000
"2022",0.914728682170543,0.153284671532847,0.146122448979592,"cv_min","E_2",50,1000
"2023",0.892307692307692,0.195433789954338,0.186122448979592,"cv_min","E_2",50,1000
"2024",0.864864864864865,0.14721723518851,0.146122448979592,"cv_min","E_2",50,1000
"2025",0.963235294117647,0.243342516069789,0.220408163265306,"cv_min","E_2",50,1000
"2026",0.955223880597015,0.196150320806599,0.179591836734694,"cv_min","E_2",50,1000
"2027",0.923664122137405,0.171846435100548,0.161632653061224,"cv_min","E_2",50,1000
"2028",0.923076923076923,0.227397260273973,0.211428571428571,"cv_min","E_2",50,1000
"2029",0.872,0.172727272727273,0.168163265306122,"cv_min","E_2",50,1000
"2030",0.929203539823009,0.141187050359712,0.13469387755102,"cv_min","E_2",50,1000
"2031",0.916666666666667,0.129811996418979,0.125714285714286,"cv_min","E_2",50,1000
"2032",0.861788617886179,0.131578947368421,0.132244897959184,"cv_min","E_2",50,1000
"2033",0.927272727272727,0.180269058295964,0.170612244897959,"cv_min","E_2",50,1000
"2034",0.872881355932203,0.1806684733514,0.175510204081633,"cv_min","E_2",50,1000
"2035",0.877049180327869,0.159564823209429,0.155918367346939,"cv_min","E_2",50,1000
"2036",0.883928571428571,0.197663971248877,0.190204081632653,"cv_min","E_2",50,1000
"2037",0.936170212765957,0.223247232472325,0.204897959183673,"cv_min","E_2",50,1000
"2038",0.947368421052632,0.228021978021978,0.208979591836735,"cv_min","E_2",50,1000
"2039",0.84,0.133333333333333,0.135510204081633,"cv_min","E_2",50,1000
"2040",0.884892086330935,0.173112338858195,0.166530612244898,"cv_min","E_2",50,1000
"2041",0.915254237288136,0.184281842818428,0.17469387755102,"cv_min","E_2",50,1000
"2042",0.872881355932203,0.164408310749774,0.160816326530612,"cv_min","E_2",50,1000
"2043",0.909090909090909,0.161024702653248,0.153469387755102,"cv_min","E_2",50,1000
"2044",0.943661971830986,0.208679593721145,0.191020408163265,"cv_min","E_2",50,1000
"2045",0.901639344262295,0.174977334542158,0.16734693877551,"cv_min","E_2",50,1000
"2046",0.84,0.144545454545455,0.146122448979592,"cv_min","E_2",50,1000
"2047",0.942148760330578,0.201992753623188,0.187755102040816,"cv_min","E_2",50,1000
"2048",0.864077669902913,0.157754010695187,0.155918367346939,"cv_min","E_2",50,1000
"2049",0.909836065573771,0.160471441523119,0.153469387755102,"cv_min","E_2",50,1000
"2050",0.930555555555556,0.185938945420907,0.172244897959184,"cv_min","E_2",50,1000
"2051",0.224137931034483,0,0.073469387755102,"cv1se","E_2",50,1000
"2052",0.154471544715447,0,0.0848979591836735,"cv1se","E_2",50,1000
"2053",0.241379310344828,0,0.0718367346938776,"cv1se","E_2",50,1000
"2054",0.25,0.00179694519317161,0.0702040816326531,"cv1se","E_2",50,1000
"2055",0.182539682539683,0,0.0840816326530612,"cv1se","E_2",50,1000
"2056",0.259842519685039,0.000910746812386157,0.0775510204081633,"cv1se","E_2",50,1000
"2057",0.119402985074627,0,0.0963265306122449,"cv1se","E_2",50,1000
"2058",0.171171171171171,0.00179533213644524,0.076734693877551,"cv1se","E_2",50,1000
"2059",0.178082191780822,0.00092678405931418,0.0987755102040816,"cv1se","E_2",50,1000
"2060",0.142857142857143,0,0.0783673469387755,"cv1se","E_2",50,1000
"2061",0.140495867768595,0,0.0848979591836735,"cv1se","E_2",50,1000
"2062",0.208791208791209,0.0017636684303351,0.0604081632653061,"cv1se","E_2",50,1000
"2063",0.252173913043478,0,0.0702040816326531,"cv1se","E_2",50,1000
"2064",0.192982456140351,0,0.0751020408163265,"cv1se","E_2",50,1000
"2065",0.166666666666667,0,0.0775510204081633,"cv1se","E_2",50,1000
"2066",0.201754385964912,0.0009000900090009,0.0751020408163265,"cv1se","E_2",50,1000
"2067",0.213675213675214,0,0.0751020408163265,"cv1se","E_2",50,1000
"2068",0.114754098360656,0,0.0881632653061225,"cv1se","E_2",50,1000
"2069",0.221374045801527,0,0.083265306122449,"cv1se","E_2",50,1000
"2070",0.178217821782178,0.000889679715302491,0.0685714285714286,"cv1se","E_2",50,1000
"2071",0.214285714285714,0.000898472596585804,0.0726530612244898,"cv1se","E_2",50,1000
"2072",0.193798449612403,0.00182481751824818,0.086530612244898,"cv1se","E_2",50,1000
"2073",0.130769230769231,0,0.0922448979591837,"cv1se","E_2",50,1000
"2074",0.162162162162162,0,0.0759183673469388,"cv1se","E_2",50,1000
"2075",0.139705882352941,0,0.0955102040816326,"cv1se","E_2",50,1000
"2076",0.216417910447761,0,0.0857142857142857,"cv1se","E_2",50,1000
"2077",0.190839694656489,0,0.086530612244898,"cv1se","E_2",50,1000
"2078",0.192307692307692,0.00091324200913242,0.086530612244898,"cv1se","E_2",50,1000
"2079",0.136,0.000909090909090909,0.0889795918367347,"cv1se","E_2",50,1000
"2080",0.168141592920354,0,0.076734693877551,"cv1se","E_2",50,1000
"2081",0.175925925925926,0,0.0726530612244898,"cv1se","E_2",50,1000
"2082",0.219512195121951,0,0.0783673469387755,"cv1se","E_2",50,1000
"2083",0.236363636363636,0,0.0685714285714286,"cv1se","E_2",50,1000
"2084",0.152542372881356,0,0.0816326530612245,"cv1se","E_2",50,1000
"2085",0.163934426229508,0,0.083265306122449,"cv1se","E_2",50,1000
"2086",0.169642857142857,0,0.0759183673469388,"cv1se","E_2",50,1000
"2087",0.177304964539007,0.000922509225092251,0.0955102040816326,"cv1se","E_2",50,1000
"2088",0.172932330827068,0,0.0897959183673469,"cv1se","E_2",50,1000
"2089",0.24,0,0.0620408163265306,"cv1se","E_2",50,1000
"2090",0.172661870503597,0,0.0938775510204082,"cv1se","E_2",50,1000
"2091",0.194915254237288,0,0.0775510204081633,"cv1se","E_2",50,1000
"2092",0.194915254237288,0.000903342366757001,0.0783673469387755,"cv1se","E_2",50,1000
"2093",0.21969696969697,0,0.0840816326530612,"cv1se","E_2",50,1000
"2094",0.176056338028169,0.00184672206832872,0.0971428571428571,"cv1se","E_2",50,1000
"2095",0.147540983606557,0.000906618313689937,0.0857142857142857,"cv1se","E_2",50,1000
"2096",0.144,0.000909090909090909,0.0881632653061225,"cv1se","E_2",50,1000
"2097",0.247933884297521,0.00181159420289855,0.0759183673469388,"cv1se","E_2",50,1000
"2098",0.223300970873786,0,0.0653061224489796,"cv1se","E_2",50,1000
"2099",0.19672131147541,0,0.08,"cv1se","E_2",50,1000
